cik,accession_nr,filing_date
1822531,182253125000005,2025-05-15
1823172,106299324008785,2024-04-25
1823172,106299324014809,2024-08-12
1823172,106299324018290,2024-11-05
1823172,106299325001456,2025-02-03
1823172,106299325008163,2025-04-29
1823172,106299325013476,2025-08-04
1825214,117266124002323,2024-05-15
1825214,117266124004047,2024-09-04
1825214,117266124004769,2024-11-14
1825214,117266125001057,2025-02-14
1825214,117266125002192,2025-05-15
1825564,182556424000004,2024-05-14
1825564,182556424000006,2024-08-14
1825564,182556424000009,2024-11-14
1825564,182556425000004,2025-02-14
1825564,182556425000005,2025-05-15
1826136,117266124001863,2024-04-16
1826136,117266124003393,2024-08-14
1826136,117266124004557,2024-11-12
1826136,117266125001074,2025-02-14
1826136,117266125001681,2025-05-12
1826136,117266125002666,2025-07-22
1827442,90266424003603,2024-05-15
1827442,90266424005133,2024-08-14
1827442,90266424006592,2024-11-14
1827442,90266425001025,2025-02-14
1827442,90266425002386,2025-05-15
1827734,182773424000005,2024-05-15
1827734,182773424000006,2024-08-13
1827734,182773424000007,2024-11-13
1827734,182773425000002,2025-02-14
1827734,182773425000003,2025-05-15
1828301,182830124000003,2024-05-13
1828301,182830124000010,2024-08-12
1828301,182830124000019,2024-11-14
1828301,182830125000023,2025-02-13
1828301,182830125000025,2025-05-08
1831942,183194224000006,2024-05-15
1831942,183194224000009,2024-11-14
1831942,183194225000002,2025-02-14
1831942,183194225000005,2025-05-15
1831942,188056224000002,2024-08-14
1832274,139834424007530,2024-04-23
1832274,139834424013354,2024-07-31
1832274,139834424019579,2024-10-29
1832274,139834425002201,2025-02-07
1832274,139834425008521,2025-05-02
1832274,139834425014219,2025-07-31
1834499,183449924000005,2024-04-23
1834499,183449924000006,2024-07-29
1834499,183449924000009,2024-10-29
1834499,183449925000002,2025-02-13
1834499,183449925000007,2025-05-14
1834985,166773125000029,2025-01-15
1834985,166773125000395,2025-04-10
1834985,166773125000725,2025-07-07
1834985,183498524000003,2024-07-16
1834985,183498524000005,2024-10-16
1835751,91957424003200,2024-05-15
1835751,91957424004662,2024-08-14
1835751,91957424006737,2024-11-14
1835751,91957425001197,2025-02-14
1835751,91957425003255,2025-05-15
1837343,183734324000003,2024-05-15
1837343,183734324000004,2024-08-14
1837343,183734324000007,2024-11-14
1837343,183734325000002,2025-02-14
1837343,183734325000004,2025-05-14
1838556,149315224020277,2024-05-16
1838556,149315224032561,2024-08-15
1838556,149315224045572,2024-11-14
1838556,149315225006792,2025-02-14
1838556,164117225010970,2025-05-15
1839209,189268824000066,2024-05-15
1839209,189268824000095,2024-08-14
1839209,189268824000146,2024-11-14
1839209,189268825000094,2025-02-14
1839209,189268825000122,2025-05-15
1839497,183949724000003,2024-04-18
1839497,183949724000004,2024-07-30
1839497,183949724000006,2024-10-28
1839497,183949725000002,2025-01-22
1839497,183949725000004,2025-05-12
1840085,176538024000208,2024-05-09
1840085,176538024000260,2024-08-02
1840085,176538024000446,2024-11-12
1840085,176538025000042,2025-02-04
1840085,176538025000221,2025-05-13
1840085,176538025000270,2025-07-30
1840735,184073524000003,2024-11-14
1840735,184073525000007,2025-02-14
1840735,184073525000012,2025-05-15
1840735,90266424003648,2024-05-15
1840735,90266424005136,2024-08-14
1840945,117266124001840,2024-04-15
1840945,117266124002806,2024-07-17
1840945,117266124004443,2024-11-01
1840945,117266125000260,2025-01-17
1840945,117266125001611,2025-05-07
1840945,117266125002700,2025-07-24
1841506,184150624000004,2024-07-10
1841506,184150624000008,2024-10-17
1841506,184150625000001,2025-01-15
1841506,184150625000002,2025-04-10
1841506,184150625000005,2025-07-15
1841544,108514624003360,2024-07-30
1841544,108514624004682,2024-10-07
1841544,108514625000419,2025-01-23
1841544,108514625002048,2025-04-11
1841544,108514625003793,2025-07-14
1841815,117266124002125,2024-05-10
1841815,117266124003188,2024-08-09
1841815,117266124004804,2024-11-14
1841815,117266125000639,2025-02-11
1841815,117266125002166,2025-05-15
1842296,184229624000002,2024-05-13
1842296,184229624000003,2024-08-12
1842296,184229624000004,2024-11-13
1842296,184229625000001,2025-02-07
1842296,184229625000002,2025-05-13
1842785,184278524000005,2024-05-14
1842785,184278524000007,2024-08-15
1842785,184278524000008,2024-11-15
1842785,184278525000006,2025-02-18
1842785,184278525000007,2025-05-15
1843010,184301024000002,2024-05-13
1843010,184301024000003,2024-08-12
1843010,184301024000004,2024-11-14
1843010,184301025000001,2025-02-13
1843010,184301025000003,2025-05-14
1844873,184487324000004,2024-08-09
1844873,184487324000007,2024-11-08
1844873,184487325000001,2025-01-31
1844873,184487325000003,2025-05-09
1844873,184487325000004,2025-07-15
1844891,184489124000002,2024-04-30
1844891,184489124000003,2024-08-05
1844891,184489124000004,2024-11-01
1844891,184489125000001,2025-01-31
1844891,184489125000002,2025-05-12
1845251,149315225008165,2025-02-25
1845251,164117225009192,2025-05-08
1845251,164117225019676,2025-07-15
1845688,184568824000002,2024-05-15
1845688,184568824000003,2024-08-13
1845688,184568824000005,2024-11-12
1845688,184568825000001,2025-01-21
1845688,184568825000003,2025-05-12
1845915,142050624000877,2024-05-15
1845915,142050624001409,2024-08-13
1845915,142050624002293,2024-11-12
1845915,142050625000534,2025-02-14
1845915,142050625000969,2025-05-09
1846150,172554724002127,2024-05-14
1846150,172554724003172,2024-07-12
1846150,172554724005923,2024-10-17
1846150,172554725000117,2025-01-15
1846150,184615025000004,2025-05-14
1846150,184615025000007,2025-07-23
1846236,184623624000003,2024-04-19
1846236,184623624000005,2024-07-12
1846236,184623624000006,2024-10-25
1846236,184623625000001,2025-01-16
1846236,184623625000002,2025-04-21
1846236,184623625000006,2025-07-24
1846368,117266124002201,2024-05-13
1846368,117266124003250,2024-08-12
1846368,117266124004551,2024-11-12
1846368,117266125000651,2025-02-11
1846368,117266125001739,2025-05-13
1849753,184975324000003,2024-05-15
1849753,184975324000005,2024-08-14
1849753,184975324000007,2024-11-14
1849753,184975325000002,2025-02-14
1849753,184975325000005,2025-05-15
1851869,185186924000004,2024-05-14
1851869,185186924000005,2024-08-14
1851869,185186924000014,2024-11-14
1851869,185186925000003,2025-02-14
1851869,185186925000005,2025-05-15
1853239,108514625001471,2025-02-14
1853239,108514625003176,2025-05-15
1853239,185323924000005,2024-04-19
1853239,185323924000006,2024-08-01
1853239,185323924000007,2024-10-31
1853322,185332224000004,2024-05-15
1853322,185332224000005,2024-08-14
1853322,185332224000008,2024-11-14
1853322,185332225000003,2025-02-14
1853322,185332225000005,2025-05-15
1854794,108514624002548,2024-05-15
1854794,108514624003874,2024-08-14
1854794,108514624005800,2024-11-14
1854794,108514625001553,2025-02-14
1854794,108514625003124,2025-05-14
1855655,185565524000005,2024-05-15
1855655,185565524000009,2024-08-14
1855655,185565524000014,2024-11-14
1855655,185565525000004,2025-02-14
1855655,185565525000007,2025-05-15
1855713,185571324000002,2024-05-13
1855713,185571324000003,2024-08-12
1855713,185571324000007,2024-11-13
1855713,185571325000003,2025-02-19
1855713,185571325000005,2025-05-15
1856155,90266424003595,2024-05-15
1856155,90266424005120,2024-08-14
1856155,90266424006579,2024-11-14
1856155,90266425000965,2025-02-14
1856155,90266425002366,2025-05-15
1856637,95012324005267,2024-05-15
1856637,95012324008375,2024-08-14
1856637,95012324011397,2024-11-14
1856637,95012325002964,2025-03-04
1856637,95012325005417,2025-05-15
1859918,108514624002299,2024-05-07
1859918,108514624003441,2024-08-02
1859918,108514624005077,2024-10-23
1859918,108514625000511,2025-01-27
1859918,108514625002539,2025-05-02
1859918,108514625004073,2025-07-23
1860501,114036124033310,2024-07-16
1860501,114036124047331,2024-11-20
1860501,114036125001313,2025-01-17
1860501,114036125014141,2025-04-16
1860501,114036125026028,2025-07-16
1860935,95012324005026,2024-05-14
1860935,95012324008953,2024-08-26
1860935,95012324010956,2024-11-12
1860935,95012325001779,2025-02-12
1860935,95012325004280,2025-05-08
1861163,175496024000154,2024-04-18
1861163,175496024000391,2024-08-06
1861163,175496024000514,2024-10-21
1861163,186116325000003,2025-02-11
1861163,186116325000005,2025-05-12
1861163,186116325000007,2025-08-01
1861642,200032424001104,2024-04-17
1861642,200032424001816,2024-07-19
1861642,200032424002906,2024-10-22
1861642,200032425000017,2025-01-15
1861642,200032425001387,2025-04-10
1862282,195175724000570,2024-07-22
1862282,195175724001126,2024-10-25
1862282,195175725000010,2025-01-13
1862282,195175725000348,2025-04-14
1862282,195175725000599,2025-07-09
1863523,186352324000004,2024-05-15
1863523,186352324000005,2024-08-14
1863523,186352324000006,2024-11-14
1863523,186352325000001,2025-02-14
1863523,186352325000002,2025-02-14
1863523,186352325000006,2025-05-14
1866872,186687224000011,2024-05-15
1866872,186687224000013,2024-08-14
1866872,186687224000017,2024-11-14
1866872,186687225000003,2025-02-14
1866872,186687225000005,2025-05-15
1867831,121465924009307,2024-05-15
1867831,121465924014682,2024-08-14
1867831,121465924019137,2024-11-14
1867831,121465925002739,2025-02-14
1867831,121465925007829,2025-05-15
1869199,93583624000390,2024-05-15
1869199,93583624000529,2024-08-15
1869199,93583624000700,2024-11-14
1869199,93583625000171,2025-02-14
1869199,93583625000339,2025-05-15
1870364,117891324001699,2024-05-13
1870364,117891324002487,2024-08-08
1870364,117891324003487,2024-11-05
1870364,117891325000219,2025-01-27
1870364,117891325001682,2025-05-12
1872738,90266424003472,2024-05-10
1872738,90266424005071,2024-08-12
1872738,90266424006587,2024-11-14
1872738,90266425000921,2025-02-13
1872738,90266425002221,2025-05-09
18748,100697525000005,2025-02-13
18748,1874824000008,2024-05-07
18748,1874824000012,2024-08-13
18748,1874824000014,2024-11-08
18748,1874825000002,2025-05-07
1875645,187564524000003,2024-04-19
1875645,187564524000004,2024-07-16
1875645,187564524000005,2024-10-18
1875645,187564525000001,2025-01-13
1875645,187564525000003,2025-04-09
1875645,187564525000005,2025-07-29
1879371,166773125000125,2025-01-24
1879371,166773125000491,2025-04-23
1879371,187937124000003,2024-04-30
1879371,187937124000004,2024-07-24
1879371,187937124000005,2024-10-31
1879371,187937125000002,2025-07-24
1880785,188078525000001,2025-02-14
1885245,90266424003637,2024-05-15
1885245,90266424005135,2024-08-14
1885245,90266424006597,2024-11-14
1885245,90266425001037,2025-02-14
1885245,90266425002392,2025-05-15
1892134,189213424000003,2024-05-15
1892134,189213424000004,2024-08-15
1892134,189213424000006,2024-11-15
1892134,189213425000001,2025-02-18
1892134,189213425000005,2025-05-15
1893134,108514624002139,2024-04-30
1893134,108514624003365,2024-07-31
1893134,108514624005140,2024-10-25
1893134,108514625000411,2025-01-23
1893134,108514625002371,2025-04-28
1893134,108514625004336,2025-07-31
1895911,189591124000004,2024-05-08
1895911,189591124000005,2024-08-06
1895911,189591124000006,2024-11-13
1895911,189591125000001,2025-02-13
1895911,189591125000002,2025-05-14
1895911,189591125000004,2025-07-30
1896476,189647625000001,2025-02-12
1896476,189647625000003,2025-05-13
1899030,95012324003330,2024-04-16
1899030,95012324006713,2024-07-23
1899030,95012324010523,2024-11-07
1899030,95012325000275,2025-01-14
1899030,95012325003386,2025-04-08
1899030,95012325006597,2025-07-25
1900099,190009924000005,2024-05-07
1900099,190009924000006,2024-07-25
1900099,190009924000009,2024-11-01
1900099,190009925000001,2025-02-06
1900099,190009925000002,2025-04-25
1900099,190009925000003,2025-07-31
1901166,139834424008248,2024-04-30
1901166,139834424013407,2024-07-31
1901166,139834424019577,2024-10-29
1901166,139834425002426,2025-02-11
1901166,139834425007536,2025-04-23
1901166,139834425014452,2025-08-04
1901275,190127524000011,2024-07-29
1901275,190127524000015,2024-10-30
1901275,190127525000003,2025-01-15
1901275,190127525000005,2025-04-25
1901275,190127525000012,2025-07-21
1901403,139834424009625,2024-05-15
1901403,139834424014599,2024-08-14
1901403,139834424020706,2024-11-14
1901403,139834425002781,2025-02-14
1901403,139834425009451,2025-05-15
1902501,169730024000006,2024-08-08
1902501,190250124000001,2024-08-08
1902501,190250124000003,2024-11-08
1902501,198473225000003,2025-02-14
1902501,198473225000005,2025-05-09
1903573,95012324005158,2024-05-15
1903573,95012324007467,2024-08-08
1903573,95012324010194,2024-11-01
1903573,95012325000988,2025-02-06
1903573,95012325004798,2025-05-13
1904274,190427424000006,2024-07-15
1904274,190427424000008,2024-10-08
1904274,190427425000001,2025-01-13
1904274,190427425000004,2025-04-14
1904274,190427425000005,2025-07-10
1904549,101359425000170,2025-02-10
1904549,101359425000621,2025-05-12
1904897,190489724000003,2024-05-15
1904897,190489724000011,2024-08-14
1904897,190489724000019,2024-11-14
1904897,190489725000003,2025-02-14
1904897,190489725000005,2025-05-15
1905374,117266125000674,2025-02-12
1905374,117266125001770,2025-05-13
1906594,190659424000003,2024-05-21
1906594,190659424000009,2024-07-19
1906594,190659424000011,2024-10-25
1906594,190659425000001,2025-01-24
1906594,190659425000002,2025-04-30
1907552,172554724003165,2024-07-12
1907552,172554724005912,2024-10-15
1907552,172554725000171,2025-01-23
1907552,172554725001410,2025-04-15
1907552,172554725003449,2025-07-17
1907884,108514624002547,2024-05-15
1907884,108514624003915,2024-08-14
1907884,108514624005812,2024-11-14
1907884,108514625001501,2025-02-14
1907884,108514625003252,2025-05-15
1908765,195175724000421,2024-04-30
1908765,195175724000572,2024-07-22
1908765,195175724001005,2024-10-10
1908765,195175725000052,2025-01-17
1908765,195175725000393,2025-04-22
1908765,195175725000972,2025-07-28
1908938,190893824000002,2024-05-15
1908938,190893824000003,2024-08-15
1908938,190893824000005,2024-12-02
1908938,190893825000001,2025-02-10
1908938,190893825000002,2025-05-15
1909316,142050624000764,2024-05-13
1909316,190931624000002,2024-08-14
1909316,190931624000006,2024-11-12
1909316,190931625000001,2025-01-24
1909316,190931625000003,2025-05-06
1910000,139834424009468,2024-05-14
1910000,139834424014641,2024-08-14
1910000,139834424020754,2024-11-14
1910000,139834425002784,2025-02-14
1910000,139834425009603,2025-05-15
1910398,143774924014075,2024-05-01
1910398,143774924025576,2024-08-08
1910398,143774924031199,2024-10-15
1910398,143774925003898,2025-02-14
1910398,143774925015027,2025-05-07
1910411,191041124000002,2024-04-22
1910411,191041124000003,2024-07-31
1910411,191041124000005,2024-10-29
1910411,191041125000001,2025-01-27
1910411,191041125000002,2025-04-24
1910411,191041125000004,2025-07-22
1911284,191127824000003,2024-05-14
1911284,191127824000006,2024-08-07
1911284,191127824000011,2024-11-13
1911284,191128425000001,2025-02-06
1911284,191128425000002,2025-05-13
1911284,191128425000007,2025-07-22
1911448,117266124002514,2024-05-15
1911448,117266124003533,2024-08-14
1911448,117266124005217,2024-11-14
1911448,117266125001171,2025-02-14
1911448,117266125002350,2025-05-15
1911491,108514624002486,2024-05-15
1911491,108514624003833,2024-08-14
1911491,108514624005664,2024-11-13
1911491,108514625001254,2025-02-13
1911491,108514625003154,2025-05-14
1911876,191187624000007,2024-04-16
1911876,191187624000013,2024-08-01
1911876,191187624000017,2024-10-09
1911876,191187625000007,2025-01-28
1911876,191187625000016,2025-05-14
1911876,191187625000026,2025-07-25
1913231,122107324000074,2024-08-15
1913231,122107324000102,2024-11-14
1913231,122107325000036,2025-02-21
1913231,191323125000002,2025-05-16
1913231,191323125000003,2025-07-21
1913243,106299324008754,2024-04-24
1913243,106299324013640,2024-07-10
1913243,106299324017516,2024-10-10
1913243,106299325001833,2025-02-07
1913243,106299325007473,2025-04-15
1913243,106299325013037,2025-07-22
1914558,108514624002347,2024-05-09
1914558,108514624004018,2024-08-15
1914558,117266124005134,2024-11-14
1914558,117266125000782,2025-02-13
1914558,117266125002419,2025-05-19
1920938,142050624001566,2024-08-14
1920938,142050625001293,2025-05-15
1920938,192093824000004,2024-05-15
1920938,192093824000006,2024-11-14
1920938,192093825000002,2025-02-14
1923173,108514624001919,2024-04-19
1923173,108514624003103,2024-07-19
1923173,108514624005263,2024-10-31
1923173,108514625000724,2025-02-04
